,Voucher Number,Voucher_Date,Credit,Invoice_number
0,ESS/RV210134,2021-06-20,15000.0,ESS/IVO210302
0,ESS/RV210313,2021-08-11,800.0,ESS/IVO210303
1,ESS/RV210314,2021-04-12,23400.0,ESS/IVO210303
2,ESS/RV210315,2021-04-12,1800.0,ESS/IVO210303
0,ESS/RV220313,2022-11-25,4119.35,ESS/IVO210304
1,ESS/RV220312,2022-10-25,2480.65,ESS/IVO210304
0,ESS/RV210143,2021-05-09,10200.0,ESS/IVO210305
0,ESS/RV210601,2021-05-30,28800.0,ESS/IVO210306
0,ESS/RV210336,2021-05-09,9900.0,ESS/IVO210307
0,ESS/RV210612,2021-06-30,189200.0,ESS/IVO210308
0,ESS/RV210234,2021-04-25,16250.0,ESS/IVO210309
0,ESS/RV210268,2021-07-25,3400.0,ESS/IVO210311
0,ESS/RV210462,2021-09-20,3400.0,ESS/IVO210312
0,ESS/RV210268,2021-07-25,3400.0,ESS/IVO210313
0,ESS/RV210095,2021-05-24,6400.0,ESS/IVO210315
0,ESS/RV210244,2021-05-09,9600.0,ESS/IVO210316
1,ESS/RV210253,2021-12-14,2142.0,ESS/IVO210316
0,ESS/RV210207,2021-06-10,6800.0,ESS/IVO210317
0,ESS/RV210207,2021-06-10,6800.0,ESS/IVO210318
0,ESS/RV210074,2021-08-03,6800.0,ESS/IVO210319
0,ESS/RV210074,2021-08-03,6800.0,ESS/IVO210320
0,ESS/RV210206,2021-10-11,6800.0,ESS/IVO210321
0,ESS/RV210145,2021-06-14,10200.0,ESS/IVO210322
0,ESS/RV210146,2021-06-13,10200.0,ESS/IVO210323
0,ESS/RV210150,2021-08-09,10200.0,ESS/IVO210324
0,ESS/RV210148,2021-10-14,10200.0,ESS/IVO210325
0,ESS/RV210089,2021-05-26,6800.0,ESS/IVO210326
0,ESS/RV210089,2021-05-26,63400.0,ESS/IVO210327
0,ESS/RV210089,2021-05-26,21500.0,ESS/IVO210328
0,ESS/RV210089,2021-05-26,57700.0,ESS/IVO210329
0,ESS/RV210090,2021-06-20,6800.0,ESS/IVO210330
0,ESS/RV210161,2021-08-04,6800.0,ESS/IVO210331
0,ESS/RV210162,2021-08-11,6800.0,ESS/IVO210332
0,ESS/RV210163,2021-08-26,6800.0,ESS/IVO210333
0,ESS/RV210090,2021-06-20,63400.0,ESS/IVO210334
0,ESS/RV210161,2021-08-04,56600.0,ESS/IVO210335
0,ESS/RV210162,2021-08-11,56600.0,ESS/IVO210336
0,ESS/RV210163,2021-08-26,56600.0,ESS/IVO210337
0,ESS/RV210090,2021-06-20,21500.0,ESS/IVO210338
0,ESS/RV210161,2021-08-04,24900.0,ESS/IVO210339
0,ESS/RV210162,2021-08-11,24900.0,ESS/IVO210340
0,ESS/RV210163,2021-08-26,24900.0,ESS/IVO210341
0,ESS/RV210090,2021-06-20,57700.0,ESS/IVO210342
0,ESS/RV210161,2021-08-04,61100.0,ESS/IVO210343
0,ESS/RV210162,2021-08-11,61100.0,ESS/IVO210344
0,ESS/RV210163,2021-08-26,61100.0,ESS/IVO210345
0,ESS/RV210095,2021-05-24,6400.0,ESS/IVO210346
0,ESS/RV210096,2021-07-15,7000.0,ESS/IVO210347
0,ESS/RV210096,2021-07-15,7000.0,ESS/IVO210348
0,ESS/RV210272,2021-11-02,7000.0,ESS/IVO210349
0,ESS/RV210272,2021-11-02,7000.0,ESS/IVO210350
0,ESS/RV210272,2021-11-02,2258.0,ESS/IVO210351
0,ESS/RV210343,2021-05-09,9900.0,ESS/IVO210352
0,ESS/RV210077,2021-08-03,9900.0,ESS/IVO210353
0,ESS/RV210342,2021-07-05,9900.0,ESS/IVO210354
0,ESS/RV210341,2021-07-05,9900.0,ESS/IVO210355
0,ESS/RV210340,2021-09-15,9900.0,ESS/IVO210356
0,ESS/RV210442,2021-07-01,7200.0,ESS/IVO210357
0,ESS/RV210442,2021-07-01,7200.0,ESS/IVO210358
0,ESS/RV210475,2021-09-09,7200.0,ESS/IVO210359
0,ESS/RV220203,2022-03-08,7200.0,ESS/IVO210360
0,ESS/RV220203,2022-03-08,7200.0,ESS/IVO210361
0,ESS/RV220041,2022-01-20,13100.0,ESS/IVO210362
1,ESS/RV210100,2021-07-20,500.0,ESS/IVO210362
0,ESS/RV220041,2022-01-20,13600.0,ESS/IVO210363
0,ESS/RV220127,2022-02-23,13600.0,ESS/IVO210364
0,ESS/RV210166,2021-11-18,17150.0,ESS/IVO210367
0,ESS/RV210166,2021-11-18,17150.0,ESS/IVO210368
0,ESS/RV220126,2022-02-15,6800.0,ESS/IVO210369
0,ESS/RV220126,2022-02-15,6800.0,ESS/IVO210370
0,ESS/RV220127,2022-02-23,6800.0,ESS/IVO210371
0,ESS/RV220127,2022-02-23,6800.0,ESS/IVO210372
0,ESS/RV210239,2021-06-24,10683.84,ESS/IVO210373
0,ESS/RV210239,2021-06-24,34800.0,ESS/IVO210374
0,ESS/RV210167,2021-08-03,34800.0,ESS/IVO210375
0,ESS/RV210167,2021-08-03,34800.0,ESS/IVO210376
0,ESS/RV210168,2021-10-07,34800.0,ESS/IVO210377
0,ESS/RV210168,2021-10-07,34800.0,ESS/IVO210378
0,ESS/RV220068,2022-01-27,21713.36,ESS/IVO210379
0,ESS/RV210434,2021-05-11,24700.0,ESS/IVO210380
0,ESS/RV210432,2021-06-16,24700.0,ESS/IVO210381
0,ESS/RV210371,2021-05-24,27022.63,ESS/IVO210382
0,ESS/ALN210047,2021-08-01,24200.0,ESS/IVO210383
0,ESS/RV210433,2021-06-20,24200.0,ESS/IVO210384
0,ESS/RV210495,2021-10-07,24200.0,ESS/IVO210385
0,ESS/RV210464,2021-08-17,24200.0,ESS/IVO210386
0,ESS/RV210102,2021-08-18,16342.0,ESS/IVO210387
0,ESS/RV210104,2021-09-26,17000.0,ESS/IVO210388
0,ESS/RV210156,2021-10-18,17000.0,ESS/IVO210389
0,ESS/RV210224,2021-12-05,17000.0,ESS/IVO210390
0,ESS/RV210222,2021-12-26,17000.0,ESS/IVO210391
0,ESS/RV210103,2021-09-07,12832.56,ESS/IVO210392
0,ESS/RV210156,2021-10-18,17000.0,ESS/IVO210393
0,ESS/RV210157,2021-10-18,17000.0,ESS/IVO210394
0,ESS/RV210223,2021-12-08,17000.0,ESS/IVO210395
0,ESS/RV220025,2022-01-09,17000.0,ESS/IVO210396
0,ESS/RV210103,2021-09-07,16452.0,ESS/IVO210397
0,ESS/RV210155,2021-10-03,20400.0,ESS/IVO210398
0,ESS/RV210157,2021-10-18,20400.0,ESS/IVO210399
0,ESS/RV210102,2021-08-18,15464.88,ESS/IVO210400
0,ESS/RV210155,2021-10-03,17000.0,ESS/IVO210403
0,ESS/RV210158,2021-11-22,17000.0,ESS/IVO210404
0,ESS/RV220024,2022-01-09,17000.0,ESS/IVO210405
0,ESS/RV210223,2021-12-08,20400.0,ESS/IVO210406
0,ESS/RV220103,2022-02-06,20400.0,ESS/IVO210407
0,ESS/RV210105,2021-05-20,1380.0,ESS/IVO210408
0,ESS/RV210169,2021-08-19,3400.0,ESS/IVO210409
0,ESS/RV210169,2021-08-19,1587.04,ESS/IVO210410
0,ESS/RV210170,2021-08-25,3400.0,ESS/IVO210411
0,ESS/RV210170,2021-08-25,875.0,ESS/IVO210412
0,ESS/RV210170,2021-08-25,3400.0,ESS/IVO210413
0,ESS/RV210170,2021-08-25,6800.0,ESS/IVO210414
0,ESS/RV210170,2021-08-25,3400.0,ESS/IVO210415
0,ESS/RV210170,2021-08-25,875.0,ESS/IVO210416
0,ESS/RV210248,2021-06-03,9600.0,ESS/IVO210417
1,ESS/RV210253,2021-12-14,900.0,ESS/IVO210417
0,ESS/RV210253,2021-12-14,900.0,ESS/IVO210418
1,ESS/RV210249,2021-07-12,9600.0,ESS/IVO210418
0,ESS/RV210249,2021-07-12,9600.0,ESS/IVO210419
1,ESS/RV210253,2021-12-14,900.0,ESS/IVO210419
0,ESS/RV210250,2021-09-22,10500.0,ESS/IVO210420
0,ESS/RV210123,2021-04-26,19054.8,ESS/IVO210421
0,ESS/RV210124,2021-06-13,19800.0,ESS/IVO210422
0,ESS/RV210125,2021-06-13,19800.0,ESS/IVO210423
0,ESS/RV210444,2021-07-12,19800.0,ESS/IVO210424
0,ESS/RV210460,2021-08-10,19800.0,ESS/IVO210425
0,ESS/RV210106,2021-07-07,8386.44,ESS/IVO210426
0,ESS/RV210254,2021-12-15,14000.0,ESS/IVO210427
1,ESS/RV220990,2022-12-22,335.0,ESS/IVO210427
0,ESS/RV210258,2021-08-23,14000.0,ESS/IVO210428
0,ESS/RV210257,2021-09-21,14000.0,ESS/IVO210429
0,ESS/JV220579,2022-10-31,2406.92,ESS/IVO210430
0,ESS/RV220073,2022-01-30,3400.0,ESS/IVO210431
0,ESS/RV210269,2021-11-03,3400.0,ESS/IVO210432
0,ESS/RV210264,2021-05-23,8753.49,ESS/IVO210433
0,ESS/RV210264,2021-05-23,29400.0,ESS/IVO210434
0,ESS/RV210262,2021-08-26,11512.93,ESS/IVO210435
0,ESS/RV210263,2021-07-11,1146.64,ESS/IVO210436
0,ESS/RV210263,2021-07-11,1664.52,ESS/IVO210437
0,ESS/RV210260,2021-10-25,13950.0,ESS/IVO210438
0,ESS/RV210262,2021-08-26,15525.0,ESS/IVO210439
0,ESS/RV210399,2021-06-14,3250.0,ESS/IVO210440
1,ESS/RV210400,2021-06-16,6750.0,ESS/IVO210440
2,ESS/RV210401,2021-06-16,3500.0,ESS/IVO210440
3,ESS/RV210403,2021-06-28,3500.0,ESS/IVO210440
0,ESS/RV210402,2021-06-16,3500.0,ESS/IVO210441
0,ESS/RV210404,2021-06-28,3500.0,ESS/IVO210442
0,ESS/RV220695,2022-09-05,3500.0,ESS/IVO210445
0,ESS/RV210405,2021-06-28,3500.0,ESS/IVO210446
0,ESS/RV210069,2021-08-01,7000.0,ESS/IVO210447
0,ESS/RV210406,2021-07-04,3500.0,ESS/IVO210448
0,ESS/RV210412,2021-09-07,4083.35,ESS/IVO210449
0,ESS/RV210408,2021-08-09,3500.0,ESS/IVO210451
0,ESS/RV220747,2022-09-20,3500.0,ESS/IVO210454
0,ESS/RV220043,2022-01-23,3500.0,ESS/IVO210456
0,ESS/RV210416,2021-09-26,3866.8,ESS/IVO210457
0,ESS/RV210425,2021-12-02,8700.0,ESS/IVO210458
0,ESS/RV220971,2022-12-20,8700.0,ESS/IVO210459
0,ESS/RV210422,2021-11-30,8700.0,ESS/IVO210460
0,ESS/RV210426,2021-12-16,8700.0,ESS/IVO210461
0,ESS/RV210078,2021-08-03,4516.1,ESS/IVO210463
0,ESS/RV210409,2021-08-09,5983.8,ESS/IVO210464
0,ESS/RV210407,2021-08-08,8354.8,ESS/IVO210465
0,ESS/RV220746,2022-09-20,2216.92,ESS/IVO210466
0,ESS/RV210079,2021-08-03,2917.0,ESS/IVO210467
0,ESS/RV210410,2021-08-31,7000.0,ESS/IVO210468
0,ESS/RV210413,2021-09-15,10500.0,ESS/IVO210469
0,ESS/RV210414,2021-09-16,4516.0,ESS/IVO210470
0,ESS/RV210411,2021-09-02,7000.0,ESS/IVO210471
0,ESS/RV210415,2021-09-20,10500.0,ESS/IVO210472
0,ESS/RV210107,2021-09-20,4323.2,ESS/IVO210473
0,ESS/RV210177,2021-10-24,6800.0,ESS/IVO210474
0,ESS/RV210555,2021-12-08,200.0,ESS/IVO210475
0,ESS/RV210555,2021-12-08,3300.0,ESS/IVO210476
1,ESS/RV220231,2022-03-15,3500.0,ESS/IVO210476
0,ESS/RV210388,2021-06-01,9900.0,ESS/IVO210477
0,ESS/RV210389,2021-06-15,9900.0,ESS/IVO210478
0,ESS/RV210390,2021-08-29,9900.0,ESS/IVO210479
0,ESS/RV210631,2021-12-31,7200.0,ESS/IVO210480
0,ESS/RV210631,2021-12-31,7200.0,ESS/IVO210481
0,ESS/RV210631,2021-12-31,7200.0,ESS/IVO210482
0,ESS/RV210631,2021-12-31,7200.0,ESS/IVO210483
0,ESS/RV210631,2021-12-31,7200.0,ESS/IVO210484
0,ESS/RV210631,2021-12-31,7200.0,ESS/IVO210485
0,ESS/RV210631,2021-12-31,7200.0,ESS/IVO210486
0,ESS/RV210631,2021-12-31,7200.0,ESS/IVO210487
0,ESS/RV210369,2021-05-24,20811.23,ESS/IVO210488
0,ESS/RV210387,2021-05-27,37950.0,ESS/IVO210489
0,ESS/RV210438,2021-06-21,38840.21,ESS/IVO210490
0,ESS/RV210387,2021-05-27,5980.0,ESS/IVO210491
0,ESS/RV210438,2021-06-21,6009.66,ESS/IVO210492
0,ESS/RV210452,2021-07-27,6900.0,ESS/IVO210493
0,ESS/RV210452,2021-07-27,37950.0,ESS/IVO210494
0,ESS/RV210472,2021-09-07,6900.0,ESS/IVO210495
0,ESS/RV210519,2021-11-01,6900.0,ESS/IVO210496
0,ESS/RV210489,2021-10-03,6900.0,ESS/IVO210497
0,ESS/RV210472,2021-09-07,37950.0,ESS/IVO210498
0,ESS/RV210489,2021-10-03,37950.0,ESS/IVO210499
0,ESS/RV210519,2021-11-01,37950.0,ESS/IVO210500
0,ESS/RV210454,2021-07-27,35500.0,ESS/IVO210501
0,ESS/RV210454,2021-07-27,35500.0,ESS/IVO210502
0,ESS/RV210482,2021-09-20,35500.0,ESS/IVO210503
0,ESS/RV210454,2021-07-27,35500.0,ESS/IVO210504
0,ESS/RV210545,2021-12-05,35500.0,ESS/IVO210505
0,ESS/RV220080,2022-02-02,35500.0,ESS/IVO210506
0,ESS/RV210470,2021-09-05,8078.46,ESS/IVO210507
0,ESS/RV210528,2021-11-08,8700.0,ESS/IVO210508
0,ESS/RV210529,2021-11-08,8700.0,ESS/IVO210509
0,ESS/RV220505,2022-08-16,8700.0,ESS/IVO210510
0,ESS/RV220505,2022-08-16,8700.0,ESS/IVO210511
0,ESS/RV210532,2021-11-15,31900.0,ESS/IVO210513
0,ESS/RV210481,2021-09-20,12000.0,ESS/IVO210514
0,ESS/RV210473,2021-09-09,3199.92,ESS/IVO210515
0,ESS/RV210473,2021-09-09,1548.36,ESS/IVO210516
0,ESS/RV210507,2021-10-20,12000.0,ESS/IVO210517
0,ESS/RV210536,2021-11-20,12000.0,ESS/IVO210518
0,ESS/RV210499,2021-10-05,3100.0,ESS/IVO210519
0,ESS/RV210500,2021-10-05,3100.0,ESS/IVO210520
0,ESS/RV210501,2021-10-05,3100.0,ESS/IVO210521
0,ESS/RV210538,2021-11-24,3100.0,ESS/IVO210522
0,ESS/RV210539,2021-11-24,3100.0,ESS/IVO210523
0,ESS/RV220063,2022-01-23,3100.0,ESS/IVO210524
0,ESS/RV220064,2022-01-23,3100.0,ESS/IVO210525
0,ESS/RV210345,2021-05-11,21800.0,ESS/IVO210526
0,ESS/RV210360,2021-05-20,16126.69,ESS/IVO210527
0,ESS/RV210361,2021-06-15,14400.0,ESS/IVO210528
0,ESS/RV210362,2021-08-11,12720.0,ESS/IVO210529
0,ESS/RV210363,2021-09-12,7200.0,ESS/IVO210530
0,ESS/RV210081,2021-10-05,35095.5,ESS/IVO210531
0,ESS/CN210038,2021-11-30,0.09,ESS/IVO210532
1,ESS/ALN210042,2021-08-03,25020.0,ESS/IVO210532
0,ESS/RV210477,2021-09-13,19844.8,ESS/IVO210533
0,ESS/RV210511,2021-10-24,17700.0,ESS/IVO210534
1,ESS/CN210038,2021-11-30,100.0,ESS/IVO210534
0,ESS/RV210133,2021-06-14,14200.0,ESS/IVO210535
0,ESS/RV210134,2021-06-20,12866.64,ESS/IVO210536
0,ESS/RV210135,2021-08-05,12866.64,ESS/IVO210537
0,ESS/RV210136,2021-08-18,12866.64,ESS/IVO210538
0,ESS/RV210310,2021-04-15,55699.92,ESS/IVO210539
0,ESS/RV210370,2021-05-23,59050.0,ESS/IVO210540
0,ESS/RV210439,2021-06-21,59050.0,ESS/IVO210541
0,ESS/RV210439,2021-06-21,59050.0,ESS/IVO210542
0,ESS/RV210451,2021-07-27,59050.0,ESS/IVO210543
0,ESS/RV210514,2021-10-25,59050.0,ESS/IVO210544
0,ESS/RV220313,2022-11-25,6600.0,ESS/IVO210545
0,ESS/RV220313,2022-11-25,6280.65,ESS/IVO210546
1,ESS/RV230012,2023-01-26,319.35,ESS/IVO210546
0,ESS/RV230012,2023-01-26,4560.0,ESS/IVO210547
1,ESS/RV220314,2022-12-25,3800.0,ESS/IVO210547
0,ESS/RV210480,2021-09-19,17200.0,ESS/IVO210548
0,ESS/RV210621,2021-09-02,17200.0,ESS/IVO210549
0,ESS/RV210621,2021-09-02,17200.0,ESS/IVO210550
0,ESS/RV210480,2021-09-19,17200.0,ESS/IVO210551
0,ESS/RV210553,2021-12-06,17200.0,ESS/IVO210552
0,ESS/RV210553,2021-12-06,17200.0,ESS/IVO210553
0,ESS/RV210480,2021-09-19,7200.0,ESS/IVO210554
0,ESS/RV210480,2021-09-19,7200.0,ESS/IVO210555
0,ESS/RV210553,2021-12-06,7200.0,ESS/IVO210556
0,ESS/RV210480,2021-09-19,7200.0,ESS/IVO210557
0,ESS/RV210553,2021-12-06,7200.0,ESS/IVO210558
0,ESS/RV210553,2021-12-06,7200.0,ESS/IVO210559
0,ESS/RV210480,2021-09-19,7200.0,ESS/IVO210560
0,ESS/RV210480,2021-09-19,7200.0,ESS/IVO210561
0,ESS/RV210621,2021-09-02,7200.0,ESS/IVO210562
0,ESS/RV210553,2021-12-06,7200.0,ESS/IVO210563
0,ESS/RV210553,2021-12-06,7200.0,ESS/IVO210564
0,ESS/RV210553,2021-12-06,7200.0,ESS/IVO210565
0,ESS/RV210480,2021-09-19,25200.0,ESS/IVO210566
0,ESS/RV210621,2021-09-02,25200.0,ESS/IVO210567
0,ESS/RV210621,2021-09-02,25200.0,ESS/IVO210568
0,ESS/RV210480,2021-09-19,25200.0,ESS/IVO210569
0,ESS/RV210553,2021-12-06,25200.0,ESS/IVO210570
0,ESS/RV210553,2021-12-06,25200.0,ESS/IVO210571
0,ESS/RV210480,2021-09-19,7200.0,ESS/IVO210572
0,ESS/RV210621,2021-09-02,7200.0,ESS/IVO210573
0,ESS/RV210480,2021-09-19,7200.0,ESS/IVO210574
0,ESS/RV210480,2021-09-19,7200.0,ESS/IVO210575
0,ESS/RV210553,2021-12-06,7200.0,ESS/IVO210576
0,ESS/RV210553,2021-12-06,7200.0,ESS/IVO210577
0,ESS/RV210621,2021-09-02,7200.0,ESS/IVO210578
0,ESS/RV210553,2021-12-06,7200.0,ESS/IVO210579
0,ESS/RV210480,2021-09-19,7200.0,ESS/IVO210580
0,ESS/RV210553,2021-12-06,7200.0,ESS/IVO210581
0,ESS/RV210553,2021-12-06,7200.0,ESS/IVO210582
0,ESS/RV210621,2021-09-02,14400.0,ESS/IVO210583
0,ESS/RV210480,2021-09-19,14400.0,ESS/IVO210584
0,ESS/RV210480,2021-09-19,11760.0,ESS/IVO210585
1,ESS/CN210007,2021-06-30,2640.0,ESS/IVO210585
0,ESS/RV210480,2021-09-19,14400.0,ESS/IVO210586
0,ESS/RV210553,2021-12-06,14400.0,ESS/IVO210587
0,ESS/RV210553,2021-12-06,14400.0,ESS/IVO210588
0,ESS/ALN210056,2021-08-03,5175.0,ESS/IVO210589
0,ESS/RV210488,2021-09-29,5525.0,ESS/IVO210590
0,ESS/RV210554,2021-12-07,5000.0,ESS/IVO210591
0,ESS/RV210554,2021-12-07,5350.0,ESS/IVO210592
0,ESS/RV210554,2021-12-07,5000.0,ESS/IVO210593
0,ESS/RV220033,2022-01-12,5000.0,ESS/IVO210594
0,ESS/RV210111,2021-05-20,103000.0,ESS/IVO210595
0,ESS/RV210112,2021-06-08,103000.0,ESS/IVO210596
0,ESS/RV210113,2021-07-07,103000.0,ESS/IVO210597
0,ESS/RV210126,2021-08-04,103000.0,ESS/IVO210598
0,ESS/RV210127,2021-09-07,103000.0,ESS/IVO210599
0,ESS/RV210322,2021-06-03,14400.0,ESS/IVO210600
0,ESS/RV210323,2021-07-14,14400.0,ESS/IVO210601
0,ESS/ALN210043,2021-08-29,14400.0,ESS/IVO210602
0,ESS/RV210325,2021-10-03,14400.0,ESS/IVO210603
0,ESS/RV210327,2021-12-12,14400.0,ESS/IVO210604
0,ESS/RV220069,2022-01-27,14400.0,ESS/IVO210605
0,ESS/RV210326,2021-11-08,14400.0,ESS/IVO210606
0,ESS/RV210348,2021-05-11,7200.0,ESS/IVO210607
0,ESS/RV210349,2021-06-07,7200.0,ESS/IVO210608
0,ESS/RV210448,2021-07-18,7200.0,ESS/IVO210609
0,ESS/RV210491,2021-10-03,7200.0,ESS/IVO210610
0,ESS/RV210492,2021-10-03,7200.0,ESS/IVO210611
0,ESS/RV210561,2021-12-16,7700.0,ESS/IVO210612
0,ESS/RV210561,2021-12-16,7700.0,ESS/IVO210613
0,ESS/RV210394,2021-06-02,8600.0,ESS/IVO210614
0,ESS/RV210437,2021-06-21,8600.0,ESS/IVO210615
0,ESS/RV210445,2021-07-14,8600.0,ESS/IVO210616
0,ESS/RV210468,2021-09-02,8600.0,ESS/IVO210617
0,ESS/RV210610,2021-06-24,28800.0,ESS/IVO210618
0,ESS/ALN210049,2021-08-01,28800.0,ESS/IVO210619
0,ESS/RV210461,2021-08-31,28800.0,ESS/IVO210620
0,ESS/RV210461,2021-08-31,27600.0,ESS/IVO210621
0,ESS/RV210517,2021-10-28,27600.0,ESS/IVO210622
0,ESS/RV210517,2021-10-28,27600.0,ESS/IVO210623
0,ESS/RV210527,2021-11-08,4065.12,ESS/IVO210624
0,ESS/RV210527,2021-11-08,7000.0,ESS/IVO210625
0,ESS/RV210569,2021-12-26,7000.0,ESS/IVO210626
0,ESS/RV210440,2021-07-01,7200.0,ESS/IVO210627
0,ESS/RV210440,2021-07-01,7200.0,ESS/IVO210628
0,ESS/RV210440,2021-07-01,7200.0,ESS/IVO210629
0,ESS/RV210440,2021-07-01,7200.0,ESS/IVO210630
0,ESS/RV210440,2021-07-01,14400.0,ESS/IVO210631
0,ESS/RV210440,2021-07-01,17200.0,ESS/IVO210632
0,ESS/RV210440,2021-07-01,7200.0,ESS/IVO210633
0,ESS/RV210440,2021-07-01,7200.0,ESS/IVO210634
0,ESS/RV210440,2021-07-01,8600.0,ESS/IVO210635
0,ESS/RV210440,2021-07-01,7200.0,ESS/IVO210636
0,ESS/RV210440,2021-07-01,7200.0,ESS/IVO210637
0,ESS/RV210440,2021-07-01,3600.0,ESS/IVO210638
0,ESS/RV210440,2021-07-01,7200.0,ESS/IVO210639
0,ESS/RV210440,2021-07-01,7200.0,ESS/IVO210640
0,ESS/RV210440,2021-07-01,7200.0,ESS/IVO210641
0,ESS/RV210440,2021-07-01,7200.0,ESS/IVO210642
0,ESS/RV210440,2021-07-01,14400.0,ESS/IVO210643
0,ESS/RV210440,2021-07-01,17200.0,ESS/IVO210644
0,ESS/RV210440,2021-07-01,7200.0,ESS/IVO210645
0,ESS/RV210440,2021-07-01,7200.0,ESS/IVO210646
0,ESS/RV210440,2021-07-01,8600.0,ESS/IVO210647
0,ESS/RV210440,2021-07-01,7200.0,ESS/IVO210648
0,ESS/RV210440,2021-07-01,7200.0,ESS/IVO210649
0,ESS/RV210440,2021-07-01,3600.0,ESS/IVO210650
0,ESS/RV210476,2021-09-09,7200.0,ESS/IVO210651
0,ESS/RV210476,2021-09-09,7200.0,ESS/IVO210652
0,ESS/RV210476,2021-09-09,7200.0,ESS/IVO210653
0,ESS/RV210476,2021-09-09,7200.0,ESS/IVO210654
0,ESS/RV210476,2021-09-09,14400.0,ESS/IVO210655
0,ESS/RV210476,2021-09-09,17200.0,ESS/IVO210656
0,ESS/RV210476,2021-09-09,7200.0,ESS/IVO210657
0,ESS/RV210476,2021-09-09,7200.0,ESS/IVO210658
0,ESS/RV210476,2021-09-09,8600.0,ESS/IVO210659
0,ESS/RV210476,2021-09-09,7200.0,ESS/IVO210660
0,ESS/RV210476,2021-09-09,7200.0,ESS/IVO210661
0,ESS/RV210476,2021-09-09,3600.0,ESS/IVO210662
0,ESS/RV210503,2021-10-07,7200.0,ESS/IVO210663
0,ESS/RV210503,2021-10-07,7200.0,ESS/IVO210664
0,ESS/RV210503,2021-10-07,7200.0,ESS/IVO210665
0,ESS/RV210503,2021-10-07,7200.0,ESS/IVO210666
0,ESS/RV210503,2021-10-07,14400.0,ESS/IVO210667
0,ESS/RV210503,2021-10-07,17200.0,ESS/IVO210668
0,ESS/RV210503,2021-10-07,7200.0,ESS/IVO210669
0,ESS/RV210503,2021-10-07,7200.0,ESS/IVO210670
0,ESS/RV210503,2021-10-07,8600.0,ESS/IVO210671
0,ESS/RV210503,2021-10-07,7200.0,ESS/IVO210672
0,ESS/RV210503,2021-10-07,7200.0,ESS/IVO210673
0,ESS/RV210503,2021-10-07,3600.0,ESS/IVO210674
0,ESS/RV210503,2021-10-07,7200.0,ESS/IVO210675
0,ESS/RV210518,2021-11-01,7200.0,ESS/IVO210676
0,ESS/RV210518,2021-11-01,7200.0,ESS/IVO210677
0,ESS/RV210518,2021-11-01,7200.0,ESS/IVO210678
0,ESS/RV210518,2021-11-01,14400.0,ESS/IVO210679
0,ESS/RV210503,2021-10-07,17200.0,ESS/IVO210680
0,ESS/RV210518,2021-11-01,7200.0,ESS/IVO210681
0,ESS/RV210518,2021-11-01,7200.0,ESS/IVO210682
0,ESS/RV210503,2021-10-07,8600.0,ESS/IVO210683
0,ESS/RV210503,2021-10-07,7200.0,ESS/IVO210684
0,ESS/RV210503,2021-10-07,7200.0,ESS/IVO210685
0,ESS/RV210518,2021-11-01,3600.0,ESS/IVO210686
0,ESS/RV210184,2021-07-18,1603.28,ESS/IVO210687
0,ESS/RV210184,2021-07-18,7100.0,ESS/IVO210688
0,ESS/RV210181,2021-08-18,7100.0,ESS/IVO210689
0,ESS/RV210395,2021-06-14,147800.0,ESS/IVO210690
0,ESS/RV210465,2021-08-22,198550.78,ESS/IVO210691
0,ESS/RV210465,2021-08-22,200300.0,ESS/IVO210692
0,ESS/RV210504,2021-10-10,200300.0,ESS/IVO210693
0,ESS/RV210428,2021-06-07,14400.0,ESS/IVO210694
0,ESS/RV210446,2021-07-14,14400.0,ESS/IVO210695
0,ESS/RV210453,2021-07-27,14400.0,ESS/IVO210696
0,ESS/RV210478,2021-09-20,13080.0,ESS/IVO210697
1,ESS/CN210008,2021-06-30,1320.0,ESS/IVO210697
0,ESS/RV210515,2021-10-25,10800.0,ESS/IVO210698
0,ESS/RV210441,2021-07-05,9240.0,ESS/IVO210699
1,ESS/RV210313,2021-08-11,1960.0,ESS/IVO210699
0,ESS/RV210443,2021-07-11,11200.0,ESS/IVO210700
0,ESS/RV210456,2021-07-27,3000.0,ESS/IVO210701
1,ESS/RV210455,2021-07-27,8200.0,ESS/IVO210701
0,ESS/RV210312,2021-08-11,11200.0,ESS/IVO210702
0,ESS/RV210441,2021-07-05,25160.0,ESS/IVO210703
0,ESS/RV210443,2021-07-11,22400.0,ESS/IVO210704
0,ESS/RV210455,2021-07-27,25400.0,ESS/IVO210705
0,ESS/RV210312,2021-08-11,26000.0,ESS/IVO210706
0,ESS/RV210312,2021-08-11,6800.0,ESS/IVO210707
0,ESS/RV210312,2021-08-11,2348.06,ESS/IVO210708
0,ESS/RV210331,2021-07-07,13200.0,ESS/IVO210709
0,ESS/RV210332,2021-10-17,13200.0,ESS/IVO210710
0,ESS/RV210332,2021-10-17,13200.0,ESS/IVO210711
0,ESS/RV220235,2022-03-16,2400.0,ESS/IVO210712
0,ESS/RV220226,2022-03-15,4645.2,ESS/IVO210713
0,ESS/RV210333,2021-11-07,13200.0,ESS/IVO210714
0,ESS/RV210335,2021-11-28,13200.0,ESS/IVO210715
1,ESS/RV220028,2022-01-09,7200.0,ESS/IVO210715
0,ESS/RV210612,2021-06-30,19600.0,ESS/IVO210716
